Date,Open,High,Low,Close,Market Cap
11/8/2017,7109.7,7950.03,7050.11,7465.53,1.18E+11
11/9/2017,7465.53,7478.57,7101.02,7151.49,1.23E+11
11/10/2017,7151.49,7335.05,6420,6585.11,1.19E+11
11/11/2017,6585.11,6850,6184.63,6340,1.09E+11
11/12/2017,6340,6500,5450,5849.37,1.05E+11
11/13/2017,5849.37,6804.87,5800,6550.76,99288176328
11/14/2017,6550.76,6761.59,6479.93,6606.75,1.08E+11
11/15/2017,6606.75,7367.94,6606.75,7286.93,1.10E+11
11/16/2017,7286.93,7990,7131.5,7852.44,1.21E+11
11/17/2017,7852.44,7993,7550,7677.17,1.30E+11
11/18/2017,7677.17,7862.62,7450,7776.54,1.29E+11
11/19/2017,7776.54,8099,7668.06,8046.98,1.30E+11
11/20/2017,8046.98,8314.95,7920,8246.01,1.34E+11
11/21/2017,8246.01,8360.01,7790,8120.36,1.37E+11
11/22/2017,8120.36,8304.98,8100,8240.82,1.36E+11
11/23/2017,8240.82,8279.45,8009.88,8009.88,1.37E+11
11/24/2017,8009.88,8340.02,7900,8209.88,1.34E+11
11/25/2017,8209.88,8788.5,8152.01,8779.62,1.37E+11
11/26/2017,8779.62,9475,8732.66,9304.19,1.46E+11
11/27/2017,9304.19,9769.47,9300,9763.44,1.55E+11
11/28/2017,9763.44,9987,9649,9941.7,1.61E+11
11/29/2017,9941.7,11454,9500,9827.29,1.66E+11
11/30/2017,9827.29,10900,8975,9934.4,1.63E+11
12/1/2017,9934.4,10970,9360.01,10910.18,1.65E+11
12/2/2017,10910.18,11200,10700,10888.01,1.80E+11
12/3/2017,10888.01,11870,10500.17,11231.21,1.82E+11
12/4/2017,11231.21,11681,10850,11668.84,1.90E+11
12/5/2017,11668.84,11900,11489.92,11711.2,1.92E+11
12/6/2017,11711.2,13924.98,11711.19,13725.53,1.96E+11
12/7/2017,13725.53,17050,13400.01,17050,2.25E+11
12/8/2017,17050,17712.65,14000,16250,2.71E+11
12/9/2017,16250,16500.98,14899.99,15041,2.62E+11
12/10/2017,15041,16120,13141.5,15268.98,2.42E+11
12/11/2017,15268.98,17488,15223.1,16800.19,2.55E+11
12/12/2017,16800.19,17613,16347.71,17382.19,2.81E+11
12/13/2017,17382.19,17582.15,15902,16460.9,2.89E+11
12/14/2017,16460.9,17150,16135.18,16678.79,2.73E+11
12/15/2017,16678.79,17920,16655.12,17744.5,2.77E+11
12/16/2017,17744.5,19739,17713.87,19499.99,2.94E+11
12/17/2017,19499.99,19999,18870,19260.5,3.21E+11
12/18/2017,19260.5,19315.01,18125.45,18981.88,3.18E+11
12/19/2017,18981.88,19050,16750,17640.01,3.17E+11
12/20/2017,17640.01,17881.37,15600,16596.09,2.94E+11
12/21/2017,16596.09,17375.2,15044.7,15797.49,2.76E+11
12/22/2017,15797.49,15947.97,10611,14000,2.63E+11
12/23/2017,14000,15894,13701,15002.72,2.35E+11
12/24/2017,15002.72,15500,12600,14100.01,2.42E+11
12/25/2017,14100.01,14698.99,13317,13986.68,2.34E+11
12/26/2017,13986.68,16150,13921,15830.86,2.33E+11
12/27/2017,15830.86,16500,14521,15418.95,2.63E+11
12/28/2017,15418.95,15499.99,13514.81,14488.61,2.58E+11
12/29/2017,14488.61,15115.1,13949.5,14574.99,2.42E+11
12/30/2017,14574.99,14607.77,12481.44,12675.68,2.42E+11
12/31/2017,12675.68,14191.2,12511,13820.26,2.12E+11
1/1/2018,13820.26,13824.23,12800,13338.41,2.32E+11
1/2/2018,13338.41,15249.97,12851,14740.09,2.26E+11
1/3/2018,14740.09,15400,14583.47,15148.92,2.48E+11
1/4/2018,15148.92,15503.59,14000,15199.99,2.54E+11
1/5/2018,15199.99,17124.44,14800,16945.5,2.54E+11
1/6/2018,16945.5,17236.46,16298.31,17175,2.83E+11
1/7/2018,17175,17175.01,15741.08,16150.15,2.87E+11
1/8/2018,16150.15,16250,13825.22,14980.01,2.70E+11
1/9/2018,14980.01,15419.24,14161.55,14477.55,2.51E+11
1/10/2018,14477.55,14933.42,13500,14929.39,2.42E+11
1/11/2018,14929.39,14970,12810,13301.77,2.50E+11
1/12/2018,13301.77,14106,12900,13815.26,2.21E+11
1/13/2018,13815.26,14550,13803.8,14174.38,2.33E+11
1/14/2018,14174.38,14310,13100,13626.27,2.38E+11
1/15/2018,13626.27,14283.26,13400,13597.6,2.29E+11
1/16/2018,13597.6,13601.25,10001,11399.01,2.28E+11
1/17/2018,11399.01,11850,9125,11240.19,1.93E+11
1/18/2018,11240.19,12110,10677.33,11298,1.85E+11
1/19/2018,11298,12018.39,11048.66,11535.56,1.90E+11
1/20/2018,11535.56,12999,11528.68,12744.98,1.94E+11
1/21/2018,12744.98,12774.17,11112,11501,2.14E+11
1/22/2018,11501,11865,10026.03,10780,1.94E+11
1/23/2018,10780,11372.51,9940,10820.81,1.82E+11
1/24/2018,10820.81,11480.01,10500,11346.58,1.83E+11
1/25/2018,11346.58,11693.7,10805.56,11114,1.91E+11
1/26/2018,11114,11600,10300,11091.99,1.87E+11
1/27/2018,11091.99,11535,10821.76,11372.85,1.87E+11
1/28/2018,11372.85,11878.1,11312.2,11633.11,1.92E+11
1/29/2018,11633.11,11698,10900,11130.34,1.97E+11
1/30/2018,11130.34,11168.7,9734.63,10007.42,1.88E+11
1/31/2018,10007.42,10299.99,9555,10112.6,1.68E+11
2/1/2018,10112.6,10164.68,8411.11,9000.73,1.71E+11
2/2/2018,9000.73,9090,7603,8845.07,1.52E+11
2/3/2018,8845.07,9494.86,8123.62,9221.14,1.49E+11
2/4/2018,9221.14,9353.45,7847.39,8162.94,1.55E+11
2/5/2018,8162.94,8334,6500,6892.67,1.39E+11
2/6/2018,6892.67,7944,5931.34,7682.75,1.18E+11
2/7/2018,7682.75,8589,7200,7582.76,1.30E+11
2/8/2018,7582.76,8638.99,7556,8200,1.29E+11
2/9/2018,8200,8728.53,7750,8697.78,1.39E+11
2/10/2018,8697.78,9069,8146.78,8553.5,1.48E+11
2/11/2018,8553.5,8576.42,7824.48,8073.9,1.43E+11
2/12/2018,8073.9,8985,8070.68,8900,1.36E+11
2/13/2018,8900,8940,8379,8519.07,1.50E+11
2/14/2018,8519.07,9510,8519.07,9480.27,1.44E+11
2/15/2018,9480.27,10259.29,9353,10017.18,1.59E+11
2/16/2018,10017.18,10307.6,9710,10183.63,1.69E+11
2/17/2018,10183.63,11140.45,10039.73,11100,1.71E+11
2/18/2018,11100,11270,10150,10403.01,1.87E+11
2/19/2018,10403.01,11250,10315,11166.92,1.76E+11
2/20/2018,11166.92,11750,11084.99,11206.22,1.88E+11
2/21/2018,11206.22,11282.53,10248,10475,1.88E+11
2/22/2018,10475,10939.9,9740,9829.96,1.76E+11
2/23/2018,9829.96,10400,9595,10161.62,1.65E+11
2/24/2018,10161.62,10534.77,9388.97,9697.21,1.71E+11
2/25/2018,9697.21,9870,9290,9595,1.63E+11
2/26/2018,9595,10433.88,9399,10300,1.62E+11
2/27/2018,10300,10850,10117,10562.46,1.74E+11
2/28/2018,10562.46,11050,10260.85,10296.86,1.79E+11
3/1/2018,10296.86,11100,10200,10900.95,1.74E+11
3/2/2018,10900.95,11200,10779.44,11027.77,1.84E+11
3/3/2018,11027.77,11484.98,11026.91,11433.72,1.87E+11
3/4/2018,11433.72,11500,11060.01,11467.19,1.93E+11
3/5/2018,11467.19,11650.01,11400,11400.01,1.94E+11
3/6/2018,11400.01,11401.64,10563.93,10696.87,1.93E+11
3/7/2018,10696.87,10898.99,9375,9884.26,1.81E+11
3/8/2018,9884.26,10100,9050,9295.77,1.68E+11
3/9/2018,9295.77,9409.21,8370,9257,1.58E+11
3/10/2018,9257,9515.21,8731,8769.2,1.57E+11
3/11/2018,8769.2,9772.42,8544.95,9530.94,1.48E+11
3/12/2018,9530.94,9898,8760,9105,1.61E+11
3/13/2018,9105,9500,8850,9146.18,1.54E+11
3/14/2018,9146.18,9366.16,7932.65,8198.82,1.55E+11
3/15/2018,8198.82,8416.92,7675.35,8266.99,1.39E+11
3/16/2018,8266.99,8607.11,7900.01,8265.81,1.40E+11
3/17/2018,8265.81,8350,7737.49,7870.99,1.40E+11
3/18/2018,7870.99,8297,7319,8197.29,1.33E+11
3/19/2018,8197.29,8744.68,8119.7,8599.01,1.40E+11
3/20/2018,8599.01,9037,8327.35,8904.23,1.45E+11
3/21/2018,8904.23,9180,8755,8902.53,1.51E+11
3/22/2018,8902.53,9100,8494.62,8710.44,1.51E+11
3/23/2018,8710.44,8925.01,8288.01,8925,1.47E+11
3/24/2018,8925,9000,8500,8540.33,1.51E+11
3/25/2018,8540.33,8687.3,8375.5,8457.04,1.44E+11
3/26/2018,8457.04,8495.73,7827.95,8149.46,1.43E+11
3/27/2018,8149.46,8221.79,7753,7794.46,1.38E+11
3/28/2018,7794.46,8095,7749.53,7941.87,1.32E+11
3/29/2018,7941.87,7965,6903,7086.6,1.35E+11
3/30/2018,7086.6,7271.9,6600,6838.71,1.20E+11
3/31/2018,6838.71,7242.47,6788.51,6920.5,1.16E+11
4/1/2018,6920.5,7043.5,6442.49,6811.02,1.18E+11
4/2/2018,6811.02,7113.01,6766.84,7049.99,1.15E+11
4/3/2018,7049.99,7500,7016.87,7418.53,1.20E+11
4/4/2018,7418.53,7421.08,6707.5,6794.31,1.26E+11
4/5/2018,6794.31,6923.01,6574.3,6777,1.15E+11
4/6/2018,6777,6848,6512.79,6564.06,1.15E+11
4/7/2018,6592.94,7069.18,6592.94,6895.99,1.12E+11
4/8/2018,6895.99,7100,6889.5,7022.72,1.17E+11
4/9/2018,7022.72,7176.99,6612.35,6771.01,1.19E+11
4/10/2018,6771.01,6876.33,6651.12,6830.68,1.15E+11
4/11/2018,6830.68,6966.84,6801.68,6939.43,1.16E+11
4/12/2018,6939.43,8076.83,6766.18,7920.39,1.18E+11
4/13/2018,7920.39,8223.58,7732.43,7875.94,1.35E+11
4/14/2018,7875.94,8175.86,7820.67,7998.07,1.34E+11
4/15/2018,7998.07,8413.43,7998.07,8357.43,1.36E+11
4/16/2018,8357.43,8415,7900,8052.27,1.42E+11
4/17/2018,8052.27,8165.07,7820.01,7894,1.37E+11
4/18/2018,7894,8227.32,7880,8167,1.34E+11
4/19/2018,8167,8295.73,8090,8269.3,1.39E+11
4/20/2018,8269.3,8932.16,8215,8855.49,1.41E+11
4/21/2018,8847.07,9038,8602.08,8920,1.51E+11
4/22/2018,8920,9017,8755,8800,1.51E+11
4/23/2018,8800,8990,8775,8933,1.49E+11
4/24/2018,8933,9740.97,8925,9649.99,1.52E+11
4/25/2018,9649.99,9762.75,8755,8865.01,1.64E+11
4/26/2018,8865.01,9315.24,8660,9281.95,1.50E+11
4/27/2018,9281.95,9368,8901.27,8926,1.58E+11
4/28/2018,8926,9422.29,8880.01,9343.83,1.52E+11
4/29/2018,9343.83,9522.12,9176.76,9393.29,1.59E+11
4/30/2018,9393.29,9440.91,9110,9244.38,1.60E+11
5/1/2018,9244.38,9248.8,8816.08,9059.84,1.57E+11
5/2/2018,9059.84,9259,8975,9211.7,1.54E+11
5/3/2018,9211.7,9786.01,9163.25,9727.5,1.57E+11
5/4/2018,9727.5,9780,9508,9691.37,1.65E+11
5/5/2018,9691.37,9940,9668.67,9812.81,1.65E+11
5/6/2018,9812.81,9890,9399,9599.88,1.67E+11
5/7/2018,9599.88,9618.16,9175,9361.96,1.64E+11
5/8/2018,9361.96,9450,9050,9181.42,1.59E+11
5/9/2018,9181.42,9359.25,8953.26,9308.45,1.56E+11
5/10/2018,9308.45,9387.98,9006,9017.58,1.58E+11
5/11/2018,9017.58,9022.05,8350.18,8398.44,1.53E+11
5/12/2018,8451.19,8647.84,8221,8466.31,1.43E+11
5/13/2018,8466.31,8755,8340.1,8685.5,1.44E+11
5/14/2018,8685.5,8899.62,8283.55,8682.73,1.48E+11
5/15/2018,8682.73,8846.13,8418.65,8475.58,1.48E+11
5/16/2018,8475.58,8501.53,8110,8344.94,1.44E+11
5/17/2018,8344.94,8487.15,7999,8060.01,1.42E+11
5/18/2018,8060.01,8279,7919.2,8230,1.37E+11
5/19/2018,8230,8392,8152.49,8240.01,1.41E+11
5/20/2018,8240.01,8600,8168.01,8515.17,1.40E+11
5/21/2018,8515.17,8588,8315.49,8395.71,1.45E+11
5/22/2018,8395.71,8402.79,7955.01,7985.77,1.43E+11
5/23/2018,7985.77,8026.37,7438.43,7497.47,1.36E+11
5/24/2018,7497.47,7746.18,7268.99,7572.49,1.28E+11
5/25/2018,7572.49,7659.97,7322.29,7462.65,1.29E+11
5/26/2018,7462.65,7647.46,7300.01,7333.2,1.27E+11
5/27/2018,7333.2,7400,7208.1,7349.12,1.25E+11
5/28/2018,7349.12,7445.89,7076.6,7098.11,1.25E+11
5/29/2018,7098.11,7531.21,7055.94,7460,1.21E+11
5/30/2018,7460,7567.72,7268.76,7387.88,1.27E+11
5/31/2018,7387.88,7616.63,7340,7484.84,1.26E+11
6/1/2018,7484.84,7616.63,7356.08,7521.01,1.28E+11
6/2/2018,7521.01,7698.92,7441,7643.52,1.28E+11
6/3/2018,7643.52,7790.91,7587.53,7709.99,1.30E+11
6/4/2018,7709.99,7754.96,7447.02,7500,1.32E+11
6/5/2018,7500,7677.03,7341.73,7610,1.28E+11
6/6/2018,7610,7694.92,7480.79,7657.92,1.30E+11
6/7/2018,7657.92,7745,7635.89,7691.26,1.31E+11
6/8/2018,7691.26,7695,7539.97,7647.08,1.31E+11
6/9/2018,7647.19,7684.22,7457.5,7501.64,1.30E+11
6/10/2018,7501.64,7501.64,6630.5,6770,1.28E+11
6/11/2018,6770,6913.59,6646.19,6878,1.15E+11
6/12/2018,6878,6879.99,6444.03,6550,1.17E+11
6/13/2018,6550,6619.84,6122.94,6297.7,1.12E+11
6/14/2018,6297.7,6711.42,6280.01,6639.66,1.08E+11
6/15/2018,6639.66,6664.53,6365.52,6388.98,1.13E+11
6/16/2018,6388.98,6550,6333.98,6486.86,1.09E+11
6/17/2018,6486.86,6574.34,6430.77,6444.35,1.11E+11
6/18/2018,6444.35,6800,6380.41,6711.16,1.10E+11
6/19/2018,6711.16,6831,6665.13,6740.96,1.15E+11
6/20/2018,6740.96,6815.21,6550.59,6758.31,1.15E+11
6/21/2018,6758.31,6785.87,6685.18,6717.88,1.16E+11
6/22/2018,6717.88,6730,5940.05,6076.88,1.15E+11
6/23/2018,6073.38,6259.09,6031.03,6172.55,1.04E+11
6/24/2018,6172.55,6254.16,5768.4,6149.99,1.06E+11
6/25/2018,6149.99,6349.46,6075.19,6242.53,1.05E+11
6/26/2018,6242.53,6275,6051.01,6060.01,1.07E+11
6/27/2018,6060.01,6177.31,5987.01,6135.8,1.04E+11
6/28/2018,6135.8,6158.1,5825.26,5850.13,1.05E+11
6/29/2018,5850.13,6600,5785.17,6202.49,1.00E+11
6/30/2018,6202.49,6531.61,6193.28,6389.01,1.06E+11
7/1/2018,6389.01,6430.01,6254.23,6345.53,1.09E+11
7/2/2018,6345.53,6673.9,6267.68,6615.13,1.09E+11
7/3/2018,6615.13,6669.47,6463.17,6508.36,1.13E+11
7/4/2018,6508.36,6794.53,6313.27,6583.72,1.11E+11
7/5/2018,6583.72,6700,6446.68,6529.47,1.13E+11
7/6/2018,6529.47,6641.09,6451.31,6582.51,1.12E+11
7/7/2018,6587.45,6848.84,6510.17,6754.14,1.13E+11
7/8/2018,6754.14,6782.95,6669,6700.88,1.16E+11
7/9/2018,6700.88,6798.97,6620,6666,1.15E+11
7/10/2018,6666,6683.68,6262.94,6299,1.14E+11
7/11/2018,6299,6400,6287.54,6380,1.08E+11
7/12/2018,6380,6380,6075,6249.75,1.09E+11
7/13/2018,6249.75,6331.16,6128.32,6203.79,1.07E+11
7/14/2018,6210,6321.58,6185.19,6250.02,1.07E+11
7/15/2018,6250.02,6382.7,6233.14,6347.99,1.07E+11
7/16/2018,6347.99,6747.65,6334.47,6729.22,1.09E+11
7/17/2018,6729.22,7464.98,6657.66,7322.78,1.15E+11
7/18/2018,7322.78,7584.03,7241.19,7378.55,1.26E+11
7/19/2018,7378.55,7557.28,7285.37,7466.58,1.27E+11
7/20/2018,7466.58,7676.31,7272.01,7334.8,1.28E+11
7/21/2018,7334.8,7459.81,7214.96,7408.79,1.26E+11
7/22/2018,7408.79,7567.8,7333.98,7400.37,1.27E+11
7/23/2018,7400.37,7810,7378.89,7713.62,1.27E+11
7/24/2018,7713.62,8480,7700,8400.73,1.33E+11
7/25/2018,8400.73,8480,8039.99,8160,1.44E+11
7/26/2018,8160,8290,7843.05,7926.36,1.40E+11
7/27/2018,7926.36,8269.62,7795,8192.21,1.36E+11
7/28/2018,8192.21,8234.98,8055.67,8234.98,1.41E+11
7/29/2018,8234.98,8280,8120.34,8216.06,1.41E+11
7/30/2018,8216.06,8274.97,7849.54,8166.86,1.41E+11
7/31/2018,8166.86,8184.07,7640.33,7725.05,1.40E+11
8/1/2018,7725.05,7751.28,7431,7602.14,1.33E+11
8/2/2018,7602.14,7706.7,7456.52,7536,1.31E+11
8/3/2018,7536,7536.01,7291.5,7413.7,1.29E+11
8/4/2018,7413.7,7485,6930.37,7014.55,1.27E+11
8/5/2018,7014.55,7084.95,6891,7032.06,1.20E+11
8/6/2018,7032.06,7184,6835,6931.59,1.21E+11
8/7/2018,6931.59,7148.53,6670.5,6720.18,1.19E+11
8/8/2018,6720.18,6720.18,6104.82,6274.5,1.15E+11
8/9/2018,6274.5,6626.62,6195.01,6540.47,1.08E+11
8/10/2018,6540.47,6588.97,6010.5,6109.19,1.12E+11
8/11/2018,6109.19,6208,6013.61,6091.87,1.06E+11
8/12/2018,6091.87,6091.87,6091.87,6091.87,1.07E+11
8/13/2018,6318.21,6546.29,6150,6257.31,1.09E+11
8/14/2018,6257.31,6262.44,5886,6196.17,1.08E+11
8/15/2018,6196.17,6623.09,6187.68,6269.74,1.07E+11
8/16/2018,6269.74,6475,6210.04,6313.83,1.08E+11
8/17/2018,6313.83,6580.76,6292.36,6580.76,1.09E+11
8/18/2018,6580.76,6619.79,6300,6389.99,1.13E+11
8/19/2018,6389.99,6552.23,6317.73,6491.5,1.10E+11
8/20/2018,6491.5,6524.06,6232.21,6258.36,1.12E+11
8/21/2018,6258.36,6493,6250,6476.53,1.08E+11
8/22/2018,6476.53,6900,6251,6350,1.12E+11
8/23/2018,6350,6570.85,6347.73,6524.17,1.09E+11
8/24/2018,6524.17,6728.46,6450.01,6692,1.12E+11
8/25/2018,6692,6788.88,6669.7,6730.95,1.15E+11
8/26/2018,6730.95,6767.99,6571,6706.31,1.16E+11
8/27/2018,6706.31,6938.83,6653.82,6909,1.16E+11
8/28/2018,6909,7125,6866.78,7075.1,1.19E+11
8/29/2018,7075.1,7119.5,6908.92,7033.83,1.22E+11
8/30/2018,7033.83,7049.99,6795.7,6977.96,1.21E+11
8/31/2018,6977.96,7088.22,6880,7017.1,1.20E+11
9/1/2018,7017.1,7250,7015.67,7196.18,1.21E+11
9/2/2018,7196.18,7330.99,7129.56,7284.57,1.24E+11
9/3/2018,7284.57,7325,7170.7,7252.41,1.26E+11
9/4/2018,7252.41,7409.27,7215.02,7354.92,1.25E+11
9/5/2018,7354.92,7380.53,6666,6688.01,1.27E+11
9/6/2018,6688.01,6702.32,6226,6496.37,1.15E+11
9/7/2018,6496.37,6529.99,6320.71,6395.85,1.12E+11
9/8/2018,6395.85,6460.68,6120,6185.27,1.10E+11
9/9/2018,6185.27,6463.07,6140.01,6243.21,1.07E+11
9/10/2018,6243.21,6371.76,6226.31,6300,1.08E+11
9/11/2018,6300,6418.71,6165.44,6278.84,1.09E+11
9/12/2018,6278.84,6347.51,6200,6324.13,1.08E+11
9/13/2018,6324.13,6529.99,6324.13,6485,1.09E+11
9/14/2018,6485,6581.04,6389.25,6523.38,1.12E+11
9/15/2018,6523.38,6566.47,6469,6530.08,1.12E+11
9/16/2018,6530.08,6530.08,6357.9,6498.37,1.13E+11
9/17/2018,6498.37,6529.99,6209.01,6251.56,1.12E+11
9/18/2018,6251.56,6384.29,6230.5,6339.92,1.08E+11
9/19/2018,6339.92,6518.24,6107.74,6383.42,1.09E+11
9/20/2018,6383.42,6535.89,6338.65,6495.87,1.10E+11
9/21/2018,6495.87,6778,6492.41,6759.51,1.12E+11
9/22/2018,6759.51,6818.23,6630,6710.26,1.17E+11
9/23/2018,6710.26,6764.72,6666.67,6702.64,1.16E+11
9/24/2018,6702.64,6717.4,6559.59,6577.78,1.16E+11
9/25/2018,6577.78,6577.78,6329.17,6433.42,1.14E+11
9/26/2018,6433.42,6536.33,6381.46,6455.44,1.11E+11
9/27/2018,6455.44,6732.99,6425.84,6682.87,1.12E+11
9/28/2018,6682.87,6793.49,6532.29,6621.37,1.16E+11
9/29/2018,6621.37,6621.37,6457.1,6580.22,1.14E+11
9/30/2018,6580.22,6644.01,6525,6597.94,1.14E+11
10/1/2018,6597.94,6639.05,6482.05,6573.94,1.14E+11
10/2/2018,6573.94,6594.98,6450,6498.88,1.14E+11
10/3/2018,6498.88,6509.99,6396.39,6465.97,1.12E+11
10/4/2018,6465.97,6600,6455.91,6549.03,1.12E+11
10/5/2018,6549.03,6638,6515,6581.37,1.13E+11
10/6/2018,6581.37,6585.07,6530.34,6545.49,1.14E+11
10/7/2018,6545.49,6589.98,6499.01,6573.17,1.14E+11
10/8/2018,6573.17,6655,6538.14,6600,1.14E+11
10/9/2018,6600,6616.33,6546,6593.48,1.15E+11
10/10/2018,6593.48,6593.48,6450,6529.75,1.14E+11
10/11/2018,6529.75,6529.75,6026.09,6153.83,1.13E+11
10/12/2018,6153.83,6250.53,6112.01,6202.22,1.07E+11
10/13/2018,6202.22,6245.97,6180.27,6195,1.07E+11
10/14/2018,6195,6295.08,6149.88,6181.54,1.08E+11
10/15/2018,6181.54,6769,6152,6437.66,1.08E+11
10/16/2018,6437.66,6437.66,6428.43,6428.43,1.12E+11
10/17/2018,6456.48,6459.94,6406.98,6439,1.13E+11
10/18/2018,6439,6487.77,6350.92,6391.01,1.12E+11
10/19/2018,6391.01,6410.02,6342.01,6386.29,1.11E+11
10/20/2018,6386.29,6421.68,6380.5,6413.23,1.11E+11
10/21/2018,6413.23,6463.98,6404.99,6412.64,1.12E+11
10/22/2018,6412.64,6426.24,6371.09,6407.43,1.12E+11
10/23/2018,6407.43,6418,6350.1,6395.25,1.12E+11
10/24/2018,6395.25,6465.68,6390.07,6412,1.11E+11
10/25/2018,6412,6423.5,6358.82,6389.7,1.12E+11
10/26/2018,6389.7,6450,6375,6401.09,1.11E+11
10/27/2018,6401.09,6425,6388.06,6410.01,1.11E+11
10/28/2018,6410.01,6418.97,6387.64,6404.8,1.11E+11
10/29/2018,6404.8,6414.12,6200,6263.67,1.11E+11
10/30/2018,6263.67,6287.56,6238.94,6270.43,1.09E+11
10/31/2018,6270.43,6346.94,6200,6305.58,1.09E+11
11/1/2018,6305.58,6359.29,6281.91,6344.3,1.10E+11
11/2/2018,6344.3,6380,6330,6350.98,1.10E+11
11/3/2018,6350.98,6350.98,6318.11,6332.46,1.10E+11
11/4/2018,6332.46,6453.22,6320.01,6425.09,1.10E+11
11/5/2018,6425.09,6440.41,6368.49,6403.38,1.12E+11
11/6/2018,6403.38,6449,6384.75,6448.41,1.11E+11
11/7/2018,6448.41,6540,6445.5,6501.5,1.12E+11
11/8/2018,6501.5,6512,6393.84,6405.88,1.13E+11
11/9/2018,6405.88,6429.68,6312,6335,1.11E+11
11/10/2018,6335,6369.99,6332.6,6350.23,1.10E+11
11/11/2018,6350.23,6364.97,6275,6360.98,1.11E+11
11/12/2018,6360.98,6382.25,6300,6326.27,1.11E+11
11/13/2018,6326.27,6326.4,6250,6258.26,1.10E+11
11/14/2018,6258.26,6297.66,5290,5606.38,1.09E+11
11/15/2018,5606.38,5648.04,5200,5572.71,97788235510
11/16/2018,5572.71,5608.35,5412.48,5515.77,97296506280
11/17/2018,5515.77,5544.33,5455.09,5503.64,96141581352
11/18/2018,5503.64,5658.15,5503.64,5560.42,96059138299
11/19/2018,5560.42,5560.42,4673.86,4733.82,96820841796
11/20/2018,4733.82,4896.54,4044.71,4355.22,82743742160
11/21/2018,4355.22,4643.54,4242.49,4546.67,75688083713
11/22/2018,4546.67,4596.33,4237.01,4263.29,79393175256
11/23/2018,4263.29,4371.16,4086.83,4288.25,74351912551
11/24/2018,4288.25,4371.46,3650,3789.99,74964135890
11/25/2018,3789.99,4116.92,3473,3933.57,66271969926
11/26/2018,3933.57,4075.96,3518.6,3730.44,68824678120
11/27/2018,3730.44,3829.26,3565,3771.43,65128076492
11/28/2018,3771.43,4350,3771.43,4223.69,66025632101
11/29/2018,4223.69,4407.45,4085.49,4240.53,73731817216
11/30/2018,4240.53,4295.09,3851,3984.01,74075284199
12/1/2018,3970,4250,3911.47,4141.59,69318847949
12/2/2018,4141.59,4261.6,4037.62,4101.25,72424260452
12/3/2018,4101.25,4119.39,3750,3835.01,71568515093
12/4/2018,3835.01,4034.99,3730.52,3903.94,66936505405
12/5/2018,3903.94,3916.74,3667.19,3691.92,68201855695
12/6/2018,3691.92,3846.62,3420.65,3436.54,64682408087
12/7/2018,3436.54,3536.36,3209.71,3377.83,60048943838
12/8/2018,3377.83,3459,3254.62,3394.5,59073739293
12/9/2018,3394.5,3641.28,3373.71,3529.66,59501403808
12/10/2018,3529.66,3591.53,3357.56,3411.6,61911903159
12/11/2018,3411.6,3426.68,3295.01,3356.01,59709324276
12/12/2018,3347.11,3486,3325.11,3431.89,58553579585
12/13/2018,3431.89,3439.52,3225.39,3265.44,60102187170
12/14/2018,3265.44,3295.5,3136.46,3195.43,57080694458
12/15/2018,3195.43,3241,3126.88,3184.06,55918795244
12/16/2018,3184.06,3263.05,3175,3193,55793736168
12/17/2018,3193,3584.99,3183.07,3502.84,56029937445
12/18/2018,3502.84,3681.1,3432.38,3667.82,61442696320
12/19/2018,3667.82,3922.6,3644.26,3683.97,64285787025
12/20/2018,3683.97,4200,3663.29,4077.29,64539318921
12/21/2018,4077.29,4163.66,3773.13,3839.06,71245153602
12/22/2018,3839.06,4005,3790.27,3979.35,67473176853
12/23/2018,3979.35,4053.04,3910,3948.58,69982718999
12/24/2018,3948.58,4238.33,3945.32,4036,69343484870
12/25/2018,4036,4046.24,3680,3777.97,70741318477
12/26/2018,3777.97,3863.82,3688.04,3808.85,66296526220
12/27/2018,3808.85,3842.27,3567.86,3588.67,66550666565
12/28/2018,3588.67,3965.23,3576.04,3889.2,63099580884
12/29/2018,3889.2,3937.21,3700,3729.57,68344376255
12/30/2018,3729.57,3864.93,3691.01,3826.96,65638971464
12/31/2018,3826.96,3837.91,3621.93,3692.35,67348996457
1/1/2019,3692.35,3840.85,3577.18,3823.63,64905505546
1/2/2019,3823.63,3911.99,3763.85,3890.45,67205318593
1/3/2019,3890.45,3894.17,3760.1,3786.91,68423578272
1/4/2019,3786.91,3850.3,3732.15,3821.47,66485439136
1/5/2019,3821.47,3859.5,3780,3797.41,67153343389
1/6/2019,3797.41,4079.04,3756.79,4041.01,66716859231
1/7/2019,4041.01,4069.96,3968.45,4007.47,71108542091
1/8/2019,4007.47,4112.12,3950,3992.24,70350230013
1/9/2019,3992.24,4044.82,3964.92,4000.67,70109600771
1/10/2019,4000.67,4034.61,3566,3626.76,70211308121
1/11/2019,3626.76,3695,3577.01,3637.28,63700090315
1/12/2019,3637.28,3650,3561.5,3618.82,63744234439
1/13/2019,3618.82,3644.54,3484.33,3514.08,63570496667
1/14/2019,3514.08,3713.16,3506.84,3662.89,61685007049
1/15/2019,3662.89,3682.59,3541,3583.47,64414076661
1/16/2019,3583.47,3663.58,3571.47,3604.57,62816715741
1/17/2019,3604.57,3657.79,3545.43,3641.4,63297769210
1/18/2019,3641.4,3643.69,3577.28,3608,63902797623
